Gene.id	genename	X21_011_Control_rep1	X21_011_Control_rep2	X21_011_si251_rep1	X21_011_si251_rep2	X21_011_Control_rep1.1	X21_011_Control_rep2.1	X21_011_si251_rep1.1	X21_011_si251_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000122705	CLTA	3570.87456465675	3286.5056543304	4500.12744980003	5024.45468332301	12.7938706790111	12.7290548836295	12.9845920580345	13.0806887913593	4095.49058802755	0.474277463901977	0.0709754394098486	6.68227583859334	2.3525966225316e-11	2.84210381324076e-10	chr9	+	36190920	36212059	21139	protein_coding
ENSG00000159202	UBE2Z	5194.88078127365	4894.83872631408	3713.56307293101	3883.43180976343	13.1104350794737	13.0575964614534	12.8251347831892	12.8613444091064	4421.67859757054	-0.409203515230364	0.0612437204802932	-6.68155872996051	2.36413995931863e-11	2.85374571863559e-10	chr17	+	48908406	48929056	20650	protein_coding
ENSG00000164506	STXBP5	2474.30678495901	2571.91588163029	1732.7832280687	1784.96647546944	12.5215849876914	12.5485808148556	12.2914297353676	12.3093620300006	2140.99309253186	-0.520218584690668	0.0778756176129198	-6.68012146338807	2.38744289443693e-11	2.87955239677131e-10	chr6	+	147204424	147390476	186052	protein_coding
ENSG00000171208	NETO2	1477.60326813383	1428.16737858337	2071.25071364969	2309.34744953932	12.1988454337373	12.1798614915628	12.402612746792	12.4744331299135	1821.59220247655	0.59271336029471	0.0887645784863186	6.67736354300455	2.43278947121879e-11	2.93188347867978e-10	chr16	-	47077702	47143945	66243	protein_coding
ENSG00000134769	DTNA	408.183055042219	447.377733050212	811.044729599722	809.636692459769	11.6485334154254	11.6778686536394	11.9022097730875	11.9014606026892	619.06055253798	0.92198653726437	0.138129566302966	6.67479499097344	2.47578008406491e-11	2.98129334660367e-10	chr18	+	34493289	34891844	398555	protein_coding
ENSG00000074842	MYDGF	2704.09154516092	2611.39038748766	1731.71886490649	1919.59211154124	12.5841443112642	12.5593183964559	12.2910606977804	12.3542418815227	2241.69822727408	-0.54108336383588	0.0811314747993028	-6.66921641908239	2.57172784072526e-11	3.09434263022313e-10	chr19	-	4657544	4670342	12798	protein_coding
ENSG00000111885	MAN1A1	807.640106532466	859.329627510475	417.230359584109	462.246065113659	11.9003970673048	11.9274837961519	11.6554316360671	11.6886417841302	636.611539685177	-0.921317749524568	0.138179709071564	-6.66753285062581	2.60139246667317e-11	3.12752148121799e-10	chr6	-	119177204	119349761	172557	protein_coding
ENSG00000143369	ECM1	1686.05779743092	1730.80525682322	972.827930254785	1144.78862561753	12.2751021029996	12.290743824079	11.9839816267273	12.0630212264661	1383.61990253161	-0.688907297932647	0.103416685136194	-6.661471473635	2.7109942447593e-11	3.2566743062245e-10	chr1	+	150508108	150513789	5681	protein_coding
ENSG00000171033	PKIA	843.51367669057	956.497641928621	1437.95463213809	1502.53507112301	11.9192926010585	11.9760848806644	12.1836495339722	12.2082809862652	1185.12525547007	0.708683142606812	0.106417311271839	6.65947235592626	2.7481238547665e-11	3.29863014098997e-10	chr8	+	78516339	78605267	88928	protein_coding
ENSG00000135390	ATP5MC2	2568.35371213025	2551.67254529318	3394.2541242697	3734.6846034743	12.5476068529695	12.5430347677393	12.7540250124553	12.8296955516133	3062.24124629186	0.478010341268707	0.0718112929872606	6.65647868718233	2.80465781179977e-11	3.36379151658805e-10	chr12	-	53665170	53677408	12238	protein_coding
ENSG00000115183	TANC1	3548.57477780171	3519.30402220721	2657.71481602429	2512.69806066875	12.7889114275982	12.7823710526768	12.5717916454457	12.5322799294472	3059.57291917549	-0.451438766303529	0.0678875190665221	-6.64980503796538	2.93481507722352e-11	3.51707862897371e-10	chr2	+	158968639	159232659	264020	protein_coding
ENSG00000175130	MARCKSL1	3714.36884528917	3512.21885448922	2631.10573696918	2665.21101901582	12.8253090848898	12.7807826067369	12.5646435787068	12.5737973341156	3130.72611394085	-0.448340283035078	0.0675352839440406	-6.63860810012394	3.16659073472358e-11	3.7918024093874e-10	chr1	-	32333838	32336233	2395	protein_coding
ENSG00000182010	RTKN2	412.061278843095	393.732891756861	167.105016466085	145.922892245656	11.6515001185808	11.6373475985401	11.4213480144274	11.3947109557873	279.705519827924	-1.36593324446166	0.205856046755644	-6.63538072351624	3.23666009089003e-11	3.8726081726972e-10	chr10	-	62193085	62268844	75759	protein_coding
ENSG00000077150	NFKB2	3626.13925381923	3658.98304293329	4726.83680334956	4795.6852458024	12.8060746865119	12.813270137085	13.0270327397152	13.0396464119835	4201.91108647612	0.386497204727808	0.0583640173258808	6.62218302365592	3.53932439585829e-11	4.23135843108681e-10	chr10	+	102394109	102402524	8415	protein_coding
ENSG00000135709	KIAA0513	951.134387164885	912.974468803826	501.315049398254	535.678230243731	11.9734751849383	11.9546682534888	11.7161087145146	11.7393458457264	725.275533902674	-0.845486481241003	0.127756001598459	-6.6179785737064	3.6414378815051e-11	4.34996346451463e-10	chr16	+	85027750	85094220	66470	protein_coding
ENSG00000179163	FUCA1	852.239680242542	834.025457089083	402.329275313248	478.250511359956	11.9238221436796	11.9143382565821	11.6440273971427	11.7000361386181	641.711231001207	-0.935644939751578	0.141502588266613	-6.61221078153479	3.78622355156011e-11	4.51931372565803e-10	chr1	-	23845076	23868290	23214	protein_coding
ENSG00000105722	ERF	2614.89239774077	2593.17138478426	1795.58065463876	1874.40308684581	12.5602661183392	12.5543751735382	12.3129716085333	12.3393912611331	2219.5118810024	-0.504631980283918	0.076373772224414	-6.60739892225206	3.91131052954842e-11	4.66490008018173e-10	chr19	-	42247568	42255128	7560	protein_coding
ENSG00000101871	MID1	1332.16987560097	1428.16737858337	2054.22090305442	2047.62768151162	12.1418914894231	12.1798614915628	12.3972890740153	12.3952208679019	1715.54645968759	0.571618273539852	0.086577116909054	6.60241752032832	4.04506339338047e-11	4.82058191656997e-10	chrX	-	10445555	10833654	388099	protein_coding
ENSG00000183688	RFLNB	3126.81793945642	2890.74842893983	2078.70125578512	2175.66325148201	12.6910627109734	12.6325655710672	12.40493359391	12.4346915813298	2567.98271891584	-0.500049815746125	0.0757468713730812	-6.6015903585403	4.06770214034122e-11	4.84370450569828e-10	chr17	-	439977	445939	5962	protein_coding
ENSG00000183283	DAZAP2	2497.57612776426	2395.7988554974	3339.97160299728	3352.46076959213	12.5280793975295	12.4993924781642	12.741510165284	12.7444010921347	2896.45183896277	0.45160987959167	0.068431653059478	6.59942964112162	4.12742573284411e-11	4.91091481472263e-10	chr12	+	51238825	51246717	7892	protein_coding
ENSG00000048649	RSF1	2579.98838353288	2508.14937216838	1823.25409685607	1744.48464084646	12.5507848988674	12.5310180487907	12.3223238039081	12.2954781266045	2163.96912335095	-0.512556146215191	0.0776721375546414	-6.59897052343402	4.14022612079645e-11	4.92223229357278e-10	chr11	-	77659995	77821017	161022	protein_coding
ENSG00000112414	ADGRG6	303.471012418562	358.307053166912	695.029144919447	662.772362199625	11.5620252782649	11.6089820558639	11.8379221498822	11.8190326967749	504.894893176136	1.03718381449243	0.157178962145458	6.59874451602871	4.14654155786503e-11	4.92582809826379e-10	chr6	+	142301853	142446266	144413	protein_coding
ENSG00000159314	ARHGAP27	178.398294840305	202.433363371137	520.473586317932	423.647106519646	11.434846668623	11.4621919388465	11.7291645512549	11.6602767641765	331.238087762255	1.30920683137023	0.198479747886597	6.59617338953017	4.21905472755995e-11	5.00799454100851e-10	chr17	-	45393908	45432349	38441	protein_coding
ENSG00000167491	GATAD2A	3472.94941368462	3436.30634322504	4437.33002322998	4838.04995645436	12.7719407568432	12.7636316352887	12.9725807306336	13.0473466241925	4046.1589341485	0.425273157293663	0.0645186270105165	6.59147872480833	4.35467235208626e-11	5.16487605119074e-10	chr19	+	19385832	19508931	123099	protein_coding
ENSG00000167703	SLC43A2	846.422344541228	972.692310998312	493.864507262823	489.547767533814	11.9208052818036	11.9839163488705	11.7109603075039	11.7079586054266	700.631732584044	-0.887169418214075	0.134652530074192	-6.58858335395002	4.44042938904539e-11	5.26241861403258e-10	chr17	-	1569267	1628834	59567	protein_coding
ENSG00000004139	SARM1	1897.42099457867	1820.88810352337	1243.17617345469	1231.40092295044	12.346981940169	12.3215275082351	12.1052734764897	12.1003183917018	1548.2215486268	-0.587643091132739	0.0892032037370934	-6.58769042493907	4.46720855099005e-11	5.28996658158379e-10	chr17	+	28364355	28398135	33780	protein_coding
ENSG00000114391	RPL24	6815.9783300399	6745.07966752627	8290.32467040976	8843.86870810124	13.3639362089683	13.353808439622	13.5589059030606	13.6254274316449	7673.81284401929	0.33765784427958	0.0512628253659544	6.58679738912385	4.49414893274164e-11	5.31766175693888e-10	chr3	-	101681090	101686718	5628	protein_coding
ENSG00000110917	MLEC	10249.1759497655	9975.91614692961	7837.97032647291	8326.07780013278	13.7810907994558	13.752169282136	13.5020217475229	13.5633019631976	9097.28505582521	-0.323110484862507	0.0490681083270374	-6.58493868785373	4.55073143905454e-11	5.38035925590587e-10	chr12	+	120687148	120701859	14711	protein_coding
ENSG00000134107	BHLHE40	3928.64071028758	3798.66206365938	4928.00144100619	5345.48504626345	12.8708048554209	12.843407772819	13.0635443472342	13.1361639607977	4500.19731530415	0.411198808753278	0.062491484283405	6.58007748525304	4.70203162506924e-11	5.55485472486475e-10	chr3	+	4979436	4985323	5887	protein_coding
ENSG00000134108	ARL8B	1673.45357007807	1668.05091417817	2362.88622009368	2418.55425921994	12.2706524747141	12.2687391976532	12.4899561901943	12.5058702958382	2030.73624089246	0.517087658562852	0.0785935556758301	6.57926281762402	4.72786432485255e-11	5.58096791911617e-10	chr3	+	5122291	5180911	58620	protein_coding
ENSG00000159784	FAM131B	311.227460020314	349.197551815211	114.951221518071	115.796875782037	11.5689203825431	11.6014542776809	11.3519294305276	11.3531703520282	222.793277283908	-1.5167407727399	0.230580514834331	-6.57792257003875	4.77066531689583e-11	5.62705425242686e-10	chr7	-	143353400	143362725	9325	protein_coding
ENSG00000054793	ATP9A	3434.16717567586	3663.03171020072	2503.38215750466	2643.55794468259	12.7631447932611	12.8141541983148	12.5296940304917	12.5679942112506	3061.03474701596	-0.463029922978192	0.0704207039147542	-6.57519589038332	4.85891558468262e-11	5.7266337379157e-10	chr20	-	51596513	51768390	171877	protein_coding
ENSG00000139289	PHLDA1	4990.30447577743	5163.06293278084	3936.01497383172	3860.83729741571	13.074644738796	13.104933351464	12.8723411645712	12.8565890031765	4487.55491995143	-0.381062795477293	0.0579640419043404	-6.57412393887527	4.89404542855856e-11	5.76349897518997e-10	chr12	-	76025446	76031776	6330	protein_coding
ENSG00000150093	ITGB1	61335.0789668071	61493.1827912502	70304.3799530846	73355.9086508985	15.9970281906777	16.0005150872086	16.1825944780381	16.2406442964614	66622.1375905101	0.226066100178353	0.0344051110347129	6.5707127045823	5.00749949115006e-11	5.89247267166149e-10	chr10	-	32887331	32958325	70994	protein_coding
ENSG00000131773	KHDRBS3	215.241420948628	217.615865623972	471.512880856532	515.90803193948	11.4760859239684	11.4786146839073	11.6952641600266	11.7260766936614	355.069549842153	1.19037626887698	0.181170342556913	6.57048086390318	5.01530296377585e-11	5.89701922716393e-10	chr8	+	135457455	135647610	190155	protein_coding
ENSG00000116106	EPHA4	737.832078116694	723.699274051814	383.17073839357	378.458081824217	11.8622720621946	11.8543185702638	11.6290350518088	11.6252875410331	555.790043096574	-0.940501641839987	0.143411484008392	-6.55806366096141	5.45109394793132e-11	6.4043935802697e-10	chr2	-	221418026	221572304	154278	protein_coding
ENSG00000276107	AC037198.1	436.300177598571	440.292565332222	185.199190223559	181.697536796204	11.6697192713299	11.6726687295904	11.4427658423636	11.4387073121803	310.872367487639	-1.25675218078958	0.191690904705419	-6.55613881483262	5.52188331896863e-11	6.48247447202529e-10	chr15	+	39586560	39587293	733	lncRNA
ENSG00000183255	PTTG1IP	12060.3064647747	12081.2231259894	9148.20137914648	10028.1977303273	13.9588834364836	13.9608096075502	13.6606660897283	13.757749785303	10829.4821750595	-0.33184218955245	0.0506381619231246	-6.55320368966452	5.63156169403783e-11	6.60605136648576e-10	chr21	-	44849585	44873903	24318	protein_coding
ENSG00000139370	SLC15A4	920.108596757875	966.619310097178	1436.89026897589	1569.37717015167	11.9582167059756	11.9809880491349	12.1832383032084	12.2331399484919	1223.24883649565	0.672772948985656	0.102678123203799	6.5522521058387	5.6675753177781e-11	6.64309063089292e-10	chr12	-	128793193	128823958	30765	protein_coding
ENSG00000158109	TPRG1L	1527.050621595	1489.90955441157	2144.69177184179	2255.6854827135	12.2174713317445	12.2035141765488	12.4252747857268	12.4586527584158	1854.33435764046	0.544773743419483	0.0831540344725483	6.55138078236396	5.70074892677446e-11	6.67674569138967e-10	chr1	+	3625014	3630127	5113	protein_coding
ENSG00000184678	H2BC21	768.857868523704	857.305293876764	407.65109112427	446.241618867361	11.8794479449058	11.9264400058517	11.6481253328327	11.6770377689829	620.013968098025	-0.928202062954523	0.141796140074516	-6.54603194746162	5.9085945973364e-11	6.91476496739102e-10	chr1	-	149884458	149886652	2194	protein_coding
ENSG00000141858	SAMD1	1011.24685607847	889.694632016146	507.70122837148	538.502544287195	12.0022751713536	11.9429818738557	11.7204895343554	11.7412201077487	736.786315188321	-0.861243056277381	0.131639889780017	-6.54241702660645	6.05324218263417e-11	7.07851007731784e-10	chr19	-	14087850	14090751	2901	protein_coding
ENSG00000165678	GHITM	4969.94380082283	4898.88739358151	6163.72707232545	6472.38634960571	13.0710276587038	13.0583240878122	13.2677209872211	13.314121339201	5626.23615408387	0.356814035062202	0.0545533693229869	6.54064156788669	6.12554811726386e-11	7.15747105536343e-10	chr10	+	84139508	84153568	14060	protein_coding
ENSG00000155760	FZD7	546.829555923542	577.947252424595	238.417348333777	276.782776259502	11.7467158867048	11.7668693645041	11.5001886944506	11.5375760280345	409.994233235354	-1.12464304244391	0.171949971758065	-6.54052472905486	6.13033591686993e-11	7.15747800340944e-10	chr2	+	202033854	202038441	4587	protein_coding
ENSG00000135318	NT5E	13894.7063225892	14262.4426163134	10760.7115698861	11753.853610884	14.1184633200406	14.1483787625368	13.833656688285	13.93035344568	12667.9285299182	-0.322322868067707	0.0492957674377964	-6.53855056571396	6.21178839953897e-11	7.24692507905684e-10	chr6	+	85449583	85495791	46208	protein_coding
ENSG00000166016	ABTB2	853.209236192761	784.429283063154	421.487812232927	451.890246954289	11.9243238583385	11.8879266840301	11.6586506561649	11.6811579268609	627.754144610783	-0.906397582242149	0.138627006353139	-6.53839108328711	6.21841454206522e-11	7.24900536336699e-10	chr11	-	34150986	34358010	207024	protein_coding
ENSG00000198918	RPL39	4276.71129641621	4365.47548109856	5439.96012202648	5878.33896246372	12.9413287539761	12.9586955207926	13.1520473263978	13.2233192549151	4990.12146550124	0.389590942019824	0.0596778750617791	6.52823079937944	6.65510928253655e-11	7.75203702264647e-10	chrX	-	119786503	119791630	5127	protein_coding
ENSG00000049245	VAMP3	2664.33975120194	2616.45122157194	1791.32320198994	1922.41642558471	12.5735643974821	12.5606877175801	12.3115252844017	12.3551631207907	2248.63265008713	-0.507354789435119	0.0777563217150941	-6.52493299894137	6.80319386127001e-11	7.9183674739883e-10	chr1	+	7771295	7781432	10137	protein_coding
ENSG00000132341	RAN	6651.15381850266	6368.55361165596	8010.39715875002	8707.36019600047	13.3402717964946	13.2986928951933	13.5239867764082	13.6093213969248	7434.36619622727	0.360919207203247	0.0553413870378888	6.52168705052781	6.9520951582108e-11	8.08538930288262e-10	chr12	+	130872036	130877676	5640	protein_coding
ENSG00000131323	TRAF3	2439.40277075112	2322.92284468379	3243.11455523669	3280.91148049104	12.5117725493473	12.4783897884076	12.7188505834661	12.7277441739931	2821.58791279066	0.454033077370806	0.0696240565443225	6.52120976435451	6.97425676516136e-11	8.10486609168752e-10	chr14	+	102777448	102911500	134052	protein_coding
ENSG00000186716	BCR	4465.77470670893	4346.2443115783	3128.16333371861	3414.59567854835	12.9780355049976	12.9549532060739	12.6913879198118	12.7586814864432	3838.69450763855	-0.429060923797876	0.0658135105975061	-6.5193441271029	7.06154779014504e-11	8.19994160767191e-10	chr22	+	23180508	23318037	137529	protein_coding
ENSG00000259439	LINC01833	1151.83246886023	1199.41767797398	729.088766109987	679.71824646041	12.0661125116387	12.0867231363861	11.8573614253574	11.8290163121403	940.014289851152	-0.739545452840366	0.113499324330997	-6.51585775685886	7.22754414146246e-11	8.38619230305505e-10	chr2	-	44921076	44939199	18123	lncRNA
ENSG00000171877	FRMD5	262.749662509362	279.358041452169	572.627381265946	569.569998765302	11.5242304505496	11.5399868996638	11.7634655960028	11.7615017943355	421.076270998195	1.07537388201806	0.165076918726438	6.51438063125074	7.29901983380184e-11	8.46256614038311e-10	chr15	-	43870763	44195271	324508	protein_coding
ENSG00000143126	CELSR2	2533.44969792237	2546.6117112089	1709.3672385002	1842.39419435322	12.5380189688655	12.5416440094558	12.2832799798275	12.328743249353	2157.95571049617	-0.515697569162423	0.0791821310670495	-6.51280234837002	7.37615423679367e-11	8.54537744708419e-10	chr1	+	109249538	109275751	26213	protein_coding
ENSG00000160075	SSU72	1973.04635869576	2047.61347049905	2758.8293164337	2860.08868801486	12.3715428952846	12.395216405788	12.5985552291012	12.6247494685189	2409.89445841084	0.48318434994896	0.0743019950879192	6.50297948766009	7.87445369130782e-11	9.11560888255958e-10	chr1	-	1541672	1574863	33191	protein_coding
ENSG00000005238	FAM214B	1898.39055052889	1820.88810352337	2613.0115632117	2625.67062240732	12.3473004715592	12.3215275082351	12.5597572205879	12.5631780148901	2239.49020991782	0.494090567972267	0.0759880512446695	6.5022139649479	7.91464164098043e-11	9.15505070186979e-10	chr9	-	35104120	35116341	12221	protein_coding
ENSG00000149428	HYOU1	12921.2721485692	12304.9119925145	9745.30911314312	10450.9033988324	14.0360509634462	13.9812440832032	13.7272812963251	13.8020595763219	11355.5991632648	-0.320628432367766	0.0493126525547888	-6.5019506304499	7.92851232413342e-11	9.16401331796363e-10	chr11	-	119044187	119057205	13018	protein_coding
ENSG00000153179	RASSF3	2857.28138529553	2806.73858314081	1897.75951821037	2089.0509541491	12.6240311732879	12.6110224221218	12.3470931674177	12.408149254894	2412.70761019895	-0.505911439045412	0.0778286099278715	-6.50032731554979	8.01454399730475e-11	9.25630359194888e-10	chr12	+	64610494	64697564	87070	protein_coding
ENSG00000146433	TMEM181	2138.84042618322	2076.96630818786	1444.34081111132	1450.75598032617	12.4234865021453	12.4043936036334	12.1861132560795	12.1885818705495	1777.72588145214	-0.542223988977946	0.0834749659613803	-6.49564791950686	8.26768073129837e-11	9.54129878073046e-10	chr6	+	158536435	158635428	98993	protein_coding
ENSG00000188158	NHS	593.368241534056	664.993598674184	280.991874821951	320.088924925955	11.7766427624678	11.820349082958	11.5415104906689	11.5766896972503	464.860659989037	-1.06429391274477	0.163857146057658	-6.49525478962189	8.28930001240176e-11	9.55887847346915e-10	chrX	+	17375419	17735994	360575	protein_coding
ENSG00000172115	CYCS	1885.78632317605	1936.27512064492	2632.17010013138	2735.81887010243	12.3431520082573	12.3596719513075	12.5649303612417	12.5925191703057	2297.51260351369	0.490345466716211	0.0755075211116991	6.49399502853282	8.35895073881512e-11	9.63177634015279e-10	chr7	-	25118655	25125260	6605	protein_coding
ENSG00000174405	LIG4	487.68664296018	564.789083805471	929.189040604407	971.564030951722	11.7066601371271	11.7584196630491	11.9627114158213	11.9833730767366	738.307199580445	0.853537514824943	0.131582690131818	6.48670059845924	8.77364416953832e-11	1.01018389176654e-09	chr13	-	108207438	108218368	10930	protein_coding
ENSG00000184497	TMEM255B	837.696340989256	887.670298382434	477.899059829758	475.426197316492	11.9162586679972	11.9419577742407	11.6997880999687	11.6980401390615	669.672974129485	-0.855786178855826	0.131956446139681	-6.48536849764763	8.85151744883569e-11	1.01836674230724e-09	chr13	+	113759225	113816995	57770	protein_coding
ENSG00000072274	TFRC	5055.26472444211	5230.87810951017	6470.26366304031	6569.35446509798	13.086117445534	13.1166314105875	13.3138077186999	13.328369763687	5831.44024052264	0.342352692759367	0.0528400062755101	6.47904337812387	9.23059661588179e-11	1.06116413322979e-09	chr3	-	196049283	196082094	32811	protein_coding
ENSG00000099917	MED15	3262.55577248709	3130.63196453463	4156.33814840803	4347.56075090606	12.7234333446887	12.6919844057393	12.9173873603921	12.9552097349767	3724.27165908395	0.411734935052401	0.0635617551734072	6.47771500219146	9.31220290319616e-11	1.06972412168104e-09	chr22	+	20507601	20587632	80031	protein_coding
ENSG00000113716	HMGXB3	4856.5057546472	4792.60987781166	3688.01835703811	3745.04042163367	13.0506867222146	13.0390856245384	12.819596159159	12.8319255057344	4270.54360278266	-0.376356593820079	0.0581033933628474	-6.47735996191798	9.33413332771587e-11	1.07142107092984e-09	chr5	+	150000738	150053128	52390	protein_coding
ENSG00000172301	COPRS	1177.04092356592	1200.42984479084	704.608413379287	738.087403358673	12.0770894694153	12.0871564936863	11.8434404325177	11.8624149900833	955.04164627368	-0.720157372538307	0.111236377584165	-6.47411744411954	9.53677046014323e-11	1.09384199423313e-09	chr17	-	31851870	31859244	7374	protein_coding
ENSG00000196205	EEF1A1P5	6071.35936027167	5866.51887049554	7356.87817715654	7800.75538804842	13.2535131167159	13.2214475469043	13.4387802878117	13.4972339366217	6773.87794899304	0.344688606616512	0.0532513560004695	6.4728606462805	9.61646365852206e-11	1.10213804012832e-09	chr9	+	133019485	133020874	1389	processed_pseudogene
ENSG00000147454	SLC25A37	3519.48809929514	3576.99753076798	4722.57935070075	4560.32574218037	12.7824122938107	12.7952288378914	13.0262486294014	12.9960002967293	4094.84768073606	0.387314114327737	0.0598678245373703	6.46948702948059	9.83361706318313e-11	1.12616358226262e-09	chr8	+	23528955	23575463	46508	protein_coding
ENSG00000130638	ATXN10	3624.2001419188	3738.94422146489	2577.88757885896	2804.54384516006	12.8056485361253	12.8306132801969	12.5502117147538	12.6104542215383	3186.39394685068	-0.451427579201521	0.0698028897687053	-6.46717608249952	9.9851275114098e-11	1.14195519460989e-09	chr22	+	45671797	45845304	173507	protein_coding
ENSG00000169045	HNRNPH1	6817.91744194034	6628.68048358787	8444.65732892939	8275.24014735043	13.3642121321145	13.3370124463595	13.577781237356	13.5570469024057	7541.62385045201	0.314172794200353	0.0485797813760545	6.46715125719384	9.98676743549138e-11	1.14195519460989e-09	chr5	-	179614178	179624669	10491	protein_coding
ENSG00000038382	TRIO	20003.8783649194	19723.0825932498	23715.0756170754	23216.8028752911	14.5481642200797	14.5310251169337	14.7571971019096	14.7308513814235	21664.7098626339	0.240372938463266	0.0372453438306862	6.45377149841813	1.09100274794584e-10	1.24657474284376e-09	chr5	+	14143341	14510204	366863	protein_coding
ENSG00000070214	SLC44A1	1629.82355231822	1697.40375186698	1031.36790417603	1123.13555128431	12.2550969979973	12.279090922766	12.0117024644124	12.0534511468204	1370.43268991138	-0.626132133201716	0.0970360615129615	-6.45257158461735	1.09967909214685e-10	1.25552987423753e-09	chr9	+	105244621	105439171	194550	protein_coding
ENSG00000234741	GAS5	2652.70507979931	2698.43673373725	3636.9289252523	3546.39700057668	12.5704492759401	12.5826452229858	12.8084431749528	12.7884260262671	3133.61693484139	0.42469866794876	0.0658556993913851	6.44892806353397	1.12644010113088e-10	1.28510331049749e-09	chr1	-	173858558	173867045	8487	lncRNA
ENSG00000112851	ERBIN	5816.36614536406	6132.71874332858	7554.84972532655	7499.49522341223	13.2134760748989	13.2629683564251	13.4651641215222	13.4578388348556	6750.85745935786	0.333350388350145	0.0517019955879171	6.44753426941319	1.13684472058419e-10	1.29598566471471e-09	chr5	+	65926574	66082546	155972	protein_coding
ENSG00000185022	MAFF	609.85069268778	570.862084706605	1026.046088365	1004.51436145881	11.7869402072593	11.762332403044	12.0092190436497	11.9990975998877	802.818306804549	0.781850505895371	0.121313673626063	6.44486711617807	1.15701744894622e-10	1.31797847609034e-09	chr22	+	38201931	38216503	14572	protein_coding
ENSG00000116128	BCL9	846.422344541228	903.864967452125	484.285238802984	489.547767533814	11.9208052818036	11.9501150369387	11.7042802713828	11.7079586054266	681.030079582538	-0.845585244405195	0.131247695161593	-6.44266738066604	1.17391783901562e-10	1.33621309615101e-09	chr1	+	147541500	147626216	84716	protein_coding
ENSG00000119899	SLC17A5	898.778365853056	911.962301986971	1385.80083719008	1469.58474061593	11.9475616189061	11.9541635772382	12.1632899613582	12.1957913152751	1166.53156141151	0.657531932334585	0.102073150958075	6.44177167220652	1.1808684142166e-10	1.34310322370776e-09	chr6	-	73593378	73653992	60614	protein_coding
ENSG00000115756	HPCAL1	4663.56412055361	4767.30570739027	3414.47702435159	3695.1442068658	13.0153296292277	13.0344620953966	12.7586543768234	12.8211437101515	4135.12276479032	-0.40707668341298	0.063203596454582	-6.44072024770782	1.18907865781672e-10	1.35141452924834e-09	chr2	+	10302903	10427604	124701	protein_coding
ENSG00000170421	KRT8	11571.6502658643	11656.11306291	9185.45408982363	9709.05024341581	13.9131096445565	13.9211297981673	13.6649179753216	13.7233268779905	10530.5669155035	-0.297623366474314	0.0462276064912614	-6.43821709719224	1.20885016549218e-10	1.37284288900508e-09	chr12	-	52897186	52949842	52656	protein_coding
ENSG00000169169	CPT1C	480.899751308647	500.010407526708	224.58062722512	215.589305317776	11.7019027674064	11.7152101274257	11.4859515233748	11.476457308508	355.270022844563	-1.15646531141406	0.179638767507102	-6.43772681956496	1.21276015641287e-10	1.37623912215222e-09	chr19	+	49691109	49713731	22622	protein_coding
ENSG00000011422	PLAUR	2181.50088799285	2052.67430458333	2864.20126949193	3097.33106766586	12.4364574146881	12.3968042842411	12.6258009413709	12.6839126438933	2548.92688243349	0.493870447174901	0.0767432732973071	6.43535812268033	1.23182544830832e-10	1.39681540229386e-09	chr19	-	43646094	43670166	24072	protein_coding
ENSG00000213722	DDAH2	842.544120740351	841.110624807073	477.899059829758	452.831684968778	11.9187877410016	11.918040719695	11.6997880999687	11.681841981541	653.59637258649	-0.85573474941916	0.133100799947631	-6.42922318840949	1.28257692516335e-10	1.4532635439701e-09	chr6	-	31727037	31730617	3580	protein_coding
ENSG00000116584	ARHGEF2	2382.1989696882	2351.26351555575	1639.11926979471	1688.93979799166	12.4955029693147	12.4866046869352	12.2584313829497	12.2761167921419	2015.38038825758	-0.507986515999237	0.0790958626316589	-6.42241577621926	1.34128465545756e-10	1.51863454787359e-09	chr1	-	155946853	155978547	31694	protein_coding
ENSG00000008282	SYPL1	1312.77875659659	1322.90202963038	1927.5616867521	1943.12806190344	12.1340339045598	12.1381441904257	12.356839344732	12.3618944167198	1626.59263372063	0.554492389565128	0.0863757880372469	6.41953494335727	1.36691278717712e-10	1.5464815267171e-09	chr7	-	106090504	106112576	22072	protein_coding
ENSG00000187239	FNBP1	1218.73182942534	1354.2792009529	768.470203111548	799.2808743004	12.0949571923027	12.150771475434	11.8792356748045	11.8959286810278	1035.19052694755	-0.71418251727532	0.111344403333337	-6.41417526067512	1.41587249823338e-10	1.60066310827472e-09	chr9	-	129887186	130043189	156003	protein_coding
ENSG00000139645	ANKRD52	8537.90969762892	8351.38840587624	10195.5347307556	10511.1554317597	13.5890608058676	13.5664054909855	13.7754610507905	13.8082613809295	9398.9970665051	0.294078714742167	0.04586167536091	6.41229768489494	1.43342586745633e-10	1.61928440634614e-09	chr12	-	56237806	56258384	20578	protein_coding
ENSG00000175390	EIF3F	4575.33452908368	4375.59714926712	5647.51093865634	5883.98759055064	12.9988287212583	12.9606607065941	13.1862756448263	13.224212772883	5120.60755188944	0.365578549260713	0.0570312419706603	6.41014532786757	1.45380986685491e-10	1.64107285724618e-09	chr11	+	7970250	8001862	31612	protein_coding
